example,worker,label
17,A3CFNUD7VR2E1E,0
17,A3SWVCOJPJM7KQ,0
18,ARX0S1CIDJLOX,0
18,A37TAQZGFFIPF6,0
18,A2460QZM5TZC4V,0
18,A1SCNO7L71ITFY,0
18,A2N2KQXUPLNDWI,0
19,A2F0NZQ8F9ON8C,0
19,A17G2QHR8AH5VV,0
19,A2NBP5OTOYX3WK,0
19,A3TSHG5R492EHU,0
19,A1SCNO7L71ITFY,0
20,A3QTDW5WP4GFKV,1
20,A2H3M1JVY991Q3,1
20,A29PMRCRJ7Q9ZD,1
20,A39LJRF4LGAIX5,1
20,A3TSHG5R492EHU,1
21,A3TSHG5R492EHU,0
21,A29PMRCRJ7Q9ZD,0
21,A9K49S97N9S9Y,0
21,A1SCNO7L71ITFY,0
21,A2460QZM5TZC4V,0
22,A2D2UXKO4AWBO8,0
22,A3TSHG5R492EHU,0
22,A2F0NZQ8F9ON8C,0
22,A29PMRCRJ7Q9ZD,0
22,A3CFNUD7VR2E1E,1
23,A3TSHG5R492EHU,0
23,A37TAQZGFFIPF6,0
23,A2NBP5OTOYX3WK,0
23,A1C8QK1FPEOOZN,0
23,A1OI81FMMZ26J7,0
24,AADB14P6ZCSOC,1
24,A3TSHG5R492EHU,0
24,A17G2QHR8AH5VV,0
24,ARX0S1CIDJLOX,0
24,A2QNS7MODF0A2N,0
25,A2H3M1JVY991Q3,0
25,A3SWVCOJPJM7KQ,0
25,A3TSHG5R492EHU,0
25,A20JR0E01UKKDC,0
25,A1SCNO7L71ITFY,0
26,A3TSHG5R492EHU,0
26,A2NBP5OTOYX3WK,1
26,AB5C1BRQTC19Q,1
26,A3OZ8KF0HWSVWK,0
26,A1YW00TFC187CC,0
27,A37TAQZGFFIPF6,0
27,A1SCNO7L71ITFY,0
27,A29PMRCRJ7Q9ZD,1
27,A3TSHG5R492EHU,0
27,A3SWVCOJPJM7KQ,0
28,A3TSHG5R492EHU,0
28,A1SCNO7L71ITFY,0
28,A1C8QK1FPEOOZN,0
28,A3OZ8KF0HWSVWK,0
28,AF3G0V1QQAU80,0
29,A1SCNO7L71ITFY,0
29,A3TSHG5R492EHU,0
29,A1C8QK1FPEOOZN,0
29,A2QNS7MODF0A2N,0
29,A3U1K9X1LXA5JA,0
30,A1YW00TFC187CC,0
30,A2F0NZQ8F9ON8C,0
30,AF3G0V1QQAU80,0
30,A37TAQZGFFIPF6,0
30,A2NBP5OTOYX3WK,0
31,A2P37651146LL5,1
31,A37TAQZGFFIPF6,1
31,A29PMRCRJ7Q9ZD,1
31,A1YW00TFC187CC,1
31,A2SB5KUOAGU70U,1
32,A14PY6OO6SQ3K0,0
32,A3TSHG5R492EHU,0
32,A1SCNO7L71ITFY,0
32,A2SB5KUOAGU70U,0
32,A3P08N6X9HDJ2V,0
33,A1SCNO7L71ITFY,0
33,A2H3M1JVY991Q3,0
33,AF3G0V1QQAU80,0
33,ARX0S1CIDJLOX,0
33,A3TSHG5R492EHU,0
34,A3OZ8KF0HWSVWK,0
34,A2F0NZQ8F9ON8C,0
34,AADB14P6ZCSOC,1
34,A3TSHG5R492EHU,0
34,A29PMRCRJ7Q9ZD,0
35,A3CFNUD7VR2E1E,0
35,A3TSHG5R492EHU,0
35,A39LJRF4LGAIX5,0
35,A3OZ8KF0HWSVWK,0
35,A2NBP5OTOYX3WK,0
36,A2QNS7MODF0A2N,0
36,A2H3M1JVY991Q3,0
36,A1YW00TFC187CC,0
36,A3TSHG5R492EHU,0
36,A17G2QHR8AH5VV,0
37,A3TSHG5R492EHU,0
37,A3CFNUD7VR2E1E,1
37,A1SCNO7L71ITFY,1
37,A296F95XZ8N4S6,0
37,A9K49S97N9S9Y,0
38,A2SB5KUOAGU70U,1
38,A37TAQZGFFIPF6,1
38,A3U1K9X1LXA5JA,1
38,A2QNS7MODF0A2N,1
38,A1SCNO7L71ITFY,1
39,A3TSHG5R492EHU,0
39,A25JF6K0WTD7RD,1
39,A3QJWBEC5A5OEG,0
39,A29PMRCRJ7Q9ZD,1
39,A1SCNO7L71ITFY,0
40,A1SCNO7L71ITFY,0
40,A3TSHG5R492EHU,0
40,A3QJWBEC5A5OEG,0
40,A2P37651146LL5,0
40,A1YW00TFC187CC,0
41,A3TSHG5R492EHU,0
41,A3R5A5DNW8WUZQ,0
41,A3SWVCOJPJM7KQ,0
41,A2QNS7MODF0A2N,0
41,A1SCNO7L71ITFY,0
42,A3OZ8KF0HWSVWK,0
42,A3TSHG5R492EHU,0
42,A1SCNO7L71ITFY,1
42,A29PMRCRJ7Q9ZD,1
42,A14PY6OO6SQ3K0,0
43,A1SCNO7L71ITFY,1
43,A3U1K9X1LXA5JA,1
43,A1YW00TFC187CC,0
43,A3TSHG5R492EHU,0
43,A29PMRCRJ7Q9ZD,1
44,A17G2QHR8AH5VV,0
44,A29PMRCRJ7Q9ZD,1
44,A39LJRF4LGAIX5,1
44,ARX0S1CIDJLOX,0
44,A2H3M1JVY991Q3,1
45,A3TSHG5R492EHU,1
45,A1OI81FMMZ26J7,0
45,A1SCNO7L71ITFY,0
45,A3SWVCOJPJM7KQ,0
45,A37TAQZGFFIPF6,0
46,A1C8QK1FPEOOZN,0
46,A1264GOK2Z3WSE,0
46,A17G2QHR8AH5VV,0
46,A3TSHG5R492EHU,0
46,A1OI81FMMZ26J7,0
47,A2SB5KUOAGU70U,0
47,A2QNS7MODF0A2N,0
47,A3TSHG5R492EHU,0
47,A29PMRCRJ7Q9ZD,0
47,A3OZ8KF0HWSVWK,0
48,A36N8WJKIGNKT0,1
48,A3OZ8KF0HWSVWK,0
48,A3TSHG5R492EHU,0
48,A3CFNUD7VR2E1E,1
48,ARX0S1CIDJLOX,0
49,A37TAQZGFFIPF6,0
49,A1SCNO7L71ITFY,1
49,A3TSHG5R492EHU,0
49,ARX0S1CIDJLOX,0
49,A2NBP5OTOYX3WK,0
50,A2F0NZQ8F9ON8C,0
50,A2QNS7MODF0A2N,0
50,A2H3M1JVY991Q3,0
50,A1SCNO7L71ITFY,0
50,A3TSHG5R492EHU,0
51,A3TSHG5R492EHU,0
51,A1SCNO7L71ITFY,0
51,A14PY6OO6SQ3K0,0
51,A29PMRCRJ7Q9ZD,0
51,A3CFNUD7VR2E1E,0
52,A3CFNUD7VR2E1E,1
52,A1SCNO7L71ITFY,1
52,A14PY6OO6SQ3K0,0
52,A9K49S97N9S9Y,0
52,A3TSHG5R492EHU,0
53,A1SCNO7L71ITFY,0
53,A243EPKB9EW005,0
53,A1OI81FMMZ26J7,0
53,A2460QZM5TZC4V,0
53,A3TSHG5R492EHU,0
54,A1SCNO7L71ITFY,0
54,A2NBP5OTOYX3WK,0
54,A3TSHG5R492EHU,0
54,A2H3M1JVY991Q3,1
54,A2F0NZQ8F9ON8C,0
55,A39LJRF4LGAIX5,0
55,A20JR0E01UKKDC,0
55,A3TSHG5R492EHU,0
55,A1SCNO7L71ITFY,0
55,A3U1K9X1LXA5JA,0
56,A1YW00TFC187CC,0
56,A3TSHG5R492EHU,0
56,A2460QZM5TZC4V,1
56,A37TAQZGFFIPF6,0
56,A1SCNO7L71ITFY,0
57,ARX0S1CIDJLOX,0
57,A3OZ8KF0HWSVWK,0
57,A39LJRF4LGAIX5,0
57,A3TSHG5R492EHU,1
57,A29PMRCRJ7Q9ZD,1
58,A2H3M1JVY991Q3,1
58,A3P08N6X9HDJ2V,0
58,A37TAQZGFFIPF6,0
58,A3TSHG5R492EHU,0
58,A2460QZM5TZC4V,0
59,A29PMRCRJ7Q9ZD,1
59,A3TSHG5R492EHU,0
59,A39LJRF4LGAIX5,1
59,A1SCNO7L71ITFY,1
59,A9K49S97N9S9Y,0
60,A1SCNO7L71ITFY,0
60,A2H3M1JVY991Q3,0
60,A2F0NZQ8F9ON8C,0
60,A29PMRCRJ7Q9ZD,0
60,A1YW00TFC187CC,0
61,A1SCNO7L71ITFY,1
61,A2QNS7MODF0A2N,1
61,A3TSHG5R492EHU,0
61,A2SB5KUOAGU70U,1
61,A3P08N6X9HDJ2V,1
62,A1YW00TFC187CC,0
62,A3TSHG5R492EHU,0
62,A39LJRF4LGAIX5,0
62,A3QTDW5WP4GFKV,0
62,A1SCNO7L71ITFY,0
63,A3TSHG5R492EHU,0
63,A9K49S97N9S9Y,0
63,A243EPKB9EW005,0
63,A1SCNO7L71ITFY,0
63,A2NBP5OTOYX3WK,0
64,A3TSHG5R492EHU,0
64,A17G2QHR8AH5VV,0
64,A1SCNO7L71ITFY,0
64,A3CFNUD7VR2E1E,1
64,A2H3M1JVY991Q3,0
65,A2H3M1JVY991Q3,0
65,A29PMRCRJ7Q9ZD,0
65,A3TSHG5R492EHU,0
65,A1YW00TFC187CC,0
65,A2P37651146LL5,0
66,A29PMRCRJ7Q9ZD,1
66,A3TSHG5R492EHU,0
66,A2QNS7MODF0A2N,1
66,A37TAQZGFFIPF6,0
66,A3QJWBEC5A5OEG,1
67,A2NBP5OTOYX3WK,0
67,A1YW00TFC187CC,0
67,A1SCNO7L71ITFY,1
67,A1OI81FMMZ26J7,1
67,A3TSHG5R492EHU,0
68,A25JF6K0WTD7RD,0
68,A2QNS7MODF0A2N,0
68,A39LJRF4LGAIX5,0
68,A3TSHG5R492EHU,0
68,A2460QZM5TZC4V,0
69,A2NBP5OTOYX3WK,0
69,A3TSHG5R492EHU,0
69,A2H3M1JVY991Q3,1
69,A17RJ1RVSJ6Z9Y,0
69,A1SCNO7L71ITFY,0
70,A1YW00TFC187CC,0
70,A37TAQZGFFIPF6,0
70,A25JF6K0WTD7RD,0
70,A3TSHG5R492EHU,0
70,A2QNS7MODF0A2N,0
71,A2QNS7MODF0A2N,0
71,A3SWVCOJPJM7KQ,0
71,A9K49S97N9S9Y,0
71,A3TSHG5R492EHU,0
71,A3CFNUD7VR2E1E,0
72,A3QJWBEC5A5OEG,0
72,A2H3M1JVY991Q3,0
72,A1SCNO7L71ITFY,1
72,A1YW00TFC187CC,0
72,A3TSHG5R492EHU,0
73,A2P37651146LL5,0
73,A2F0NZQ8F9ON8C,0
73,A3TSHG5R492EHU,0
73,A1SCNO7L71ITFY,1
73,A8JXHGJIXG2NQ,1
74,A29PMRCRJ7Q9ZD,0
74,A2H3M1JVY991Q3,0
74,A3TSHG5R492EHU,0
74,A3QTDW5WP4GFKV,0
74,A2P37651146LL5,0
75,A3TSHG5R492EHU,0
75,A2NBP5OTOYX3WK,0
75,A3CFNUD7VR2E1E,0
75,A2QNS7MODF0A2N,0
75,A1SCNO7L71ITFY,0
76,A14PY6OO6SQ3K0,0
76,A1SCNO7L71ITFY,0
76,A3TSHG5R492EHU,0
76,A29PMRCRJ7Q9ZD,0
76,ARX0S1CIDJLOX,0
77,A2H3M1JVY991Q3,1
77,A3TSHG5R492EHU,0
77,A2QNS7MODF0A2N,1
77,A1SCNO7L71ITFY,1
77,A17G2QHR8AH5VV,0
78,A1YW00TFC187CC,0
78,A8JXHGJIXG2NQ,0
78,A29PMRCRJ7Q9ZD,0
78,A3TSHG5R492EHU,0
78,A37TAQZGFFIPF6,0
79,A1SCNO7L71ITFY,0
79,A2QNS7MODF0A2N,0
79,A1YW00TFC187CC,0
79,AF3G0V1QQAU80,0
79,A3TSHG5R492EHU,0
80,A29PMRCRJ7Q9ZD,0
80,A3QTDW5WP4GFKV,0
80,A3TSHG5R492EHU,0
80,AF3G0V1QQAU80,0
80,A1SCNO7L71ITFY,0
81,ARX0S1CIDJLOX,0
81,A1OI81FMMZ26J7,0
81,A3QTDW5WP4GFKV,0
81,A1YW00TFC187CC,0
81,A3TSHG5R492EHU,0
82,A1SCNO7L71ITFY,0
82,ARX0S1CIDJLOX,0
82,A2H3M1JVY991Q3,0
82,A1OI81FMMZ26J7,0
82,A2F0NZQ8F9ON8C,0
83,AF3G0V1QQAU80,0
83,A3U5GS55UEF5C8,0
83,A3TSHG5R492EHU,0
83,A1SCNO7L71ITFY,0
83,A2QNS7MODF0A2N,0
84,A1SCNO7L71ITFY,1
84,AB5C1BRQTC19Q,1
84,A25JF6K0WTD7RD,1
84,A2QNS7MODF0A2N,1
84,A3TSHG5R492EHU,1
85,A2F0NZQ8F9ON8C,1
85,A1SCNO7L71ITFY,1
85,A25JF6K0WTD7RD,1
85,A3CFNUD7VR2E1E,1
85,A3TSHG5R492EHU,0
86,A296F95XZ8N4S6,0
86,A1YW00TFC187CC,0
86,A29PMRCRJ7Q9ZD,0
86,A3TSHG5R492EHU,0
86,A1SCNO7L71ITFY,0
87,A2QNS7MODF0A2N,0
87,A2NBP5OTOYX3WK,1
87,A3TSHG5R492EHU,0
87,ARX0S1CIDJLOX,0
87,A1264GOK2Z3WSE,0
88,A1SCNO7L71ITFY,0
88,A3SWVCOJPJM7KQ,0
88,A3TSHG5R492EHU,0
88,A2460QZM5TZC4V,0
88,A3P08N6X9HDJ2V,0
89,A3CFNUD7VR2E1E,1
89,A2NBP5OTOYX3WK,1
89,A1SCNO7L71ITFY,1
89,A3TSHG5R492EHU,0
89,A1YW00TFC187CC,0
90,A1YW00TFC187CC,0
90,A1SCNO7L71ITFY,0
90,A2QNS7MODF0A2N,0
90,A3TSHG5R492EHU,0
90,A2NBP5OTOYX3WK,0
91,A2H3M1JVY991Q3,0
91,A1YW00TFC187CC,0
91,A3TSHG5R492EHU,0
91,A3CFNUD7VR2E1E,0
91,A1SCNO7L71ITFY,0
92,A9K49S97N9S9Y,1
92,A1SCNO7L71ITFY,1
92,A29PMRCRJ7Q9ZD,1
92,A2H3M1JVY991Q3,1
92,A3TSHG5R492EHU,0
93,A2NDGTBR25ADTU,0
93,A1SCNO7L71ITFY,0
93,A29PMRCRJ7Q9ZD,0
93,AF3G0V1QQAU80,1
93,A3TSHG5R492EHU,0
94,A2QNS7MODF0A2N,0
94,A1SCNO7L71ITFY,0
94,A3CFNUD7VR2E1E,1
94,A3TSHG5R492EHU,0
94,AF3G0V1QQAU80,0
95,A9K49S97N9S9Y,0
95,A1SCNO7L71ITFY,0
95,A29PMRCRJ7Q9ZD,1
95,A3TSHG5R492EHU,0
95,A2QNS7MODF0A2N,0
96,A1OI81FMMZ26J7,0
96,A29PMRCRJ7Q9ZD,1
96,A2460QZM5TZC4V,0
96,A3TSHG5R492EHU,0
96,A37TAQZGFFIPF6,0
97,A1SCNO7L71ITFY,0
97,AQ3M9XJK8WOII,0
97,A3CFNUD7VR2E1E,0
97,A2QNS7MODF0A2N,0
97,A3TSHG5R492EHU,0
98,A3SWVCOJPJM7KQ,1
98,A1YW00TFC187CC,0
98,A296F95XZ8N4S6,1
98,A1SCNO7L71ITFY,1
98,A3TSHG5R492EHU,0
99,A29PMRCRJ7Q9ZD,1
99,A3TSHG5R492EHU,0
99,A3CFNUD7VR2E1E,0
99,A2NBP5OTOYX3WK,1
99,ARESAM9NV8479,1
100,A2H3M1JVY991Q3,0
100,A1SCNO7L71ITFY,0
100,A3CFNUD7VR2E1E,1
100,A3TSHG5R492EHU,0
100,A1YW00TFC187CC,0
101,A3TSHG5R492EHU,0
101,A1YW00TFC187CC,0
101,A2NBP5OTOYX3WK,0
101,A2P37651146LL5,1
101,A1OI81FMMZ26J7,0
102,A1YW00TFC187CC,0
102,A3CFNUD7VR2E1E,0
102,A2AM9D21A7KEZF,0
102,A29PMRCRJ7Q9ZD,1
102,A3TSHG5R492EHU,0
103,AF3G0V1QQAU80,0
103,A2QNS7MODF0A2N,0
103,A14PY6OO6SQ3K0,1
103,A1YW00TFC187CC,1
103,A3TSHG5R492EHU,0
104,A3CFNUD7VR2E1E,1
104,A1SCNO7L71ITFY,0
104,A25JF6K0WTD7RD,0
104,A2AM9D21A7KEZF,0
104,A3TSHG5R492EHU,0
105,A2NBP5OTOYX3WK,0
105,A3CFNUD7VR2E1E,0
105,A3TSHG5R492EHU,0
105,A1SCNO7L71ITFY,0
105,A39LJRF4LGAIX5,0
106,AF3G0V1QQAU80,0
106,A2QNS7MODF0A2N,0
106,A2460QZM5TZC4V,1
106,A1SCNO7L71ITFY,0
106,A3TSHG5R492EHU,0
107,A2P37651146LL5,1
107,A3TSHG5R492EHU,0
107,A1SCNO7L71ITFY,1
107,A2H3M1JVY991Q3,1
107,A2QNS7MODF0A2N,1
108,A29PMRCRJ7Q9ZD,1
108,A3U5GS55UEF5C8,1
108,A1SCNO7L71ITFY,0
108,A2QNS7MODF0A2N,0
108,A3TSHG5R492EHU,0
109,A3TSHG5R492EHU,1
109,A1SCNO7L71ITFY,1
109,A2NDGTBR25ADTU,1
109,A1YW00TFC187CC,0
109,A243EPKB9EW005,1
110,A17G2QHR8AH5VV,0
110,A3TSHG5R492EHU,0
110,A3OZ8KF0HWSVWK,0
110,A2QNS7MODF0A2N,0
110,A2P37651146LL5,0
111,A3TSHG5R492EHU,0
111,A39LJRF4LGAIX5,0
111,A3D8YDQP3CFFT,0
111,A2H3M1JVY991Q3,0
111,A2QNS7MODF0A2N,0
112,A29PMRCRJ7Q9ZD,1
112,A1YW00TFC187CC,0
112,A3TSHG5R492EHU,0
112,A2460QZM5TZC4V,0
112,A37TAQZGFFIPF6,0
113,A29PMRCRJ7Q9ZD,1
113,A3TSHG5R492EHU,0
113,A1SCNO7L71ITFY,0
113,AKI3CNHDR21S7,0
113,A37TAQZGFFIPF6,0
114,A3TSHG5R492EHU,0
114,A1YW00TFC187CC,1
114,A29PMRCRJ7Q9ZD,1
114,A3U5GS55UEF5C8,1
114,A2QNS7MODF0A2N,0
115,A3TSHG5R492EHU,0
115,A1YW00TFC187CC,1
115,A3CFNUD7VR2E1E,1
115,A3OZ8KF0HWSVWK,1
115,A3SWVCOJPJM7KQ,1
116,A2QNS7MODF0A2N,1
116,AQ3M9XJK8WOII,1
116,A3TSHG5R492EHU,1
116,A2P37651146LL5,1
116,A3U5GS55UEF5C8,1
117,A3TSHG5R492EHU,0
117,A17G2QHR8AH5VV,0
117,A29PMRCRJ7Q9ZD,0
117,A3QTDW5WP4GFKV,0
117,A1SCNO7L71ITFY,0
118,A3TSHG5R492EHU,0
118,A1SCNO7L71ITFY,1
118,A29PMRCRJ7Q9ZD,1
118,A2QNS7MODF0A2N,0
118,A9K49S97N9S9Y,1
119,A25JF6K0WTD7RD,1
119,A1SCNO7L71ITFY,1
119,A1YW00TFC187CC,1
119,A3TSHG5R492EHU,0
119,A2QNS7MODF0A2N,1
120,A3P08N6X9HDJ2V,0
120,A1SCNO7L71ITFY,0
120,A37TAQZGFFIPF6,0
120,A3CFNUD7VR2E1E,0
120,A3TSHG5R492EHU,0
121,A1SCNO7L71ITFY,1
121,A9K49S97N9S9Y,1
121,A3TSHG5R492EHU,0
121,A2QNS7MODF0A2N,1
121,A3CFNUD7VR2E1E,1
122,A2QNS7MODF0A2N,1
122,A9K49S97N9S9Y,1
122,A3TSHG5R492EHU,1
122,A2H3M1JVY991Q3,1
122,A25JF6K0WTD7RD,1
123,A9K49S97N9S9Y,1
123,A37TAQZGFFIPF6,0
123,A3TSHG5R492EHU,0
123,A1SCNO7L71ITFY,0
123,A2H3M1JVY991Q3,1
124,A2QNS7MODF0A2N,0
124,A3P08N6X9HDJ2V,1
124,A3TSHG5R492EHU,0
124,A2P37651146LL5,0
124,A2H3M1JVY991Q3,1
125,A3TSHG5R492EHU,0
125,A2460QZM5TZC4V,0
125,A1YW00TFC187CC,0
125,A29PMRCRJ7Q9ZD,0
125,AF3G0V1QQAU80,0
126,A3QTDW5WP4GFKV,0
126,A3TSHG5R492EHU,0
126,A1SCNO7L71ITFY,1
126,A25JF6K0WTD7RD,0
126,A2QNS7MODF0A2N,0
127,A1YW00TFC187CC,0
127,A2QNS7MODF0A2N,0
127,A1SCNO7L71ITFY,0
127,A17G2QHR8AH5VV,0
127,A3TSHG5R492EHU,0
128,ARX0S1CIDJLOX,0
128,A1YW00TFC187CC,1
128,A25JF6K0WTD7RD,1
128,A2IGRNX80F2BRD,1
128,A3TSHG5R492EHU,0
129,ARX0S1CIDJLOX,0
129,A29PMRCRJ7Q9ZD,0
129,A3TSHG5R492EHU,0
129,A2N2KQXUPLNDWI,0
129,A3QTDW5WP4GFKV,0
130,A3TSHG5R492EHU,0
130,A2460QZM5TZC4V,0
130,AF3G0V1QQAU80,0
130,A1SCNO7L71ITFY,0
130,AB5C1BRQTC19Q,1
131,A3TSHG5R492EHU,0
131,A9K49S97N9S9Y,1
131,A2H3M1JVY991Q3,1
131,A2QNS7MODF0A2N,1
131,A2F0NZQ8F9ON8C,0
132,A3QTDW5WP4GFKV,1
132,A243EPKB9EW005,1
132,A2QNS7MODF0A2N,1
132,A1SCNO7L71ITFY,1
132,A3TSHG5R492EHU,1
133,A1SCNO7L71ITFY,0
133,A296F95XZ8N4S6,0
133,A14PY6OO6SQ3K0,0
133,A9K49S97N9S9Y,0
133,A3TSHG5R492EHU,0
134,A2H3M1JVY991Q3,1
134,A25JF6K0WTD7RD,1
134,A3TSHG5R492EHU,0
134,A296F95XZ8N4S6,0
134,A1YW00TFC187CC,0
135,A39LJRF4LGAIX5,0
135,A1SCNO7L71ITFY,0
135,A25JF6K0WTD7RD,1
135,A3TSHG5R492EHU,0
135,A2NBP5OTOYX3WK,0
136,A1SCNO7L71ITFY,1
136,A2H3M1JVY991Q3,1
136,A1YW00TFC187CC,0
136,A3TSHG5R492EHU,0
136,AB5C1BRQTC19Q,1
137,ARX0S1CIDJLOX,0
137,A1SCNO7L71ITFY,0
137,A2H3M1JVY991Q3,0
137,A3TSHG5R492EHU,0
137,A2QNS7MODF0A2N,0
138,A1YW00TFC187CC,0
138,A1SCNO7L71ITFY,0
138,A2P37651146LL5,1
138,AB5C1BRQTC19Q,0
138,A3TSHG5R492EHU,0
139,A3TSHG5R492EHU,0
139,A1SCNO7L71ITFY,1
139,A2QNS7MODF0A2N,1
139,A3CFNUD7VR2E1E,0
139,A1YW00TFC187CC,1
140,A37TAQZGFFIPF6,0
140,A3TSHG5R492EHU,0
140,A1SCNO7L71ITFY,0
140,A29PMRCRJ7Q9ZD,0
140,A2QNS7MODF0A2N,0
141,A1SCNO7L71ITFY,0
141,AF3G0V1QQAU80,0
141,A3TSHG5R492EHU,0
141,A25JF6K0WTD7RD,0
141,A2NDGTBR25ADTU,0
801,A1SCNO7L71ITFY,0
801,A3TSHG5R492EHU,0
801,A2H3M1JVY991Q3,1
801,A3CFNUD7VR2E1E,1
801,A1PRKAHPVVX025,0
802,ARESAM9NV8479,0
802,A2H3M1JVY991Q3,0
802,A3P08N6X9HDJ2V,0
802,A3TSHG5R492EHU,0
802,A1YW00TFC187CC,0
803,A1OI81FMMZ26J7,0
803,A29PMRCRJ7Q9ZD,0
803,A2QNS7MODF0A2N,0
803,AB5C1BRQTC19Q,0
803,A3TSHG5R492EHU,0
804,A1YW00TFC187CC,0
804,A3TSHG5R492EHU,0
804,A3SWVCOJPJM7KQ,0
804,A1SCNO7L71ITFY,0
804,A29PMRCRJ7Q9ZD,0
805,A3TSHG5R492EHU,0
805,A1264GOK2Z3WSE,0
805,A296F95XZ8N4S6,0
805,A1SCNO7L71ITFY,1
805,AF3G0V1QQAU80,0
806,A2H3M1JVY991Q3,0
806,A3TSHG5R492EHU,0
806,A1SCNO7L71ITFY,0
806,A3SWVCOJPJM7KQ,0
806,A3CFNUD7VR2E1E,0
807,A3TSHG5R492EHU,0
807,A3SWVCOJPJM7KQ,0
807,A1SCNO7L71ITFY,0
807,A2QNS7MODF0A2N,0
807,A2NBP5OTOYX3WK,0
808,A2NBP5OTOYX3WK,0
808,A3TSHG5R492EHU,0
808,A37TAQZGFFIPF6,0
808,A29PMRCRJ7Q9ZD,0
808,ARX0S1CIDJLOX,0
809,A2QNS7MODF0A2N,0
809,A1SCNO7L71ITFY,0
809,A3TSHG5R492EHU,0
809,A14PY6OO6SQ3K0,0
809,A9K49S97N9S9Y,0
810,A3TSHG5R492EHU,0
810,A37TAQZGFFIPF6,0
810,A29PMRCRJ7Q9ZD,0
810,A1SCNO7L71ITFY,1
810,A3CFNUD7VR2E1E,0
142,A1SCNO7L71ITFY,0
142,A1YW00TFC187CC,0
142,A3CFNUD7VR2E1E,0
142,A2QNS7MODF0A2N,0
142,A3TSHG5R492EHU,0
811,A3TSHG5R492EHU,0
811,A3QJWBEC5A5OEG,1
811,A243EPKB9EW005,1
811,AF3G0V1QQAU80,0
811,A1SCNO7L71ITFY,1
143,AQ3M9XJK8WOII,0
143,A1SCNO7L71ITFY,0
143,A37TAQZGFFIPF6,0
143,A3O81LHBBI8NPK,0
143,A3TSHG5R492EHU,0
812,A2H3M1JVY991Q3,1
812,A2QNS7MODF0A2N,0
812,A3TSHG5R492EHU,0
812,A1SCNO7L71ITFY,0
812,A14PY6OO6SQ3K0,1
144,A3QTDW5WP4GFKV,1
144,A3CFNUD7VR2E1E,0
144,A1YW00TFC187CC,0
144,A3TSHG5R492EHU,0
144,AF3G0V1QQAU80,0
813,A2QNS7MODF0A2N,0
813,A3TSHG5R492EHU,0
813,A2NBP5OTOYX3WK,0
813,A1SCNO7L71ITFY,0
813,A14PY6OO6SQ3K0,1
145,A2NBP5OTOYX3WK,1
145,A3TSHG5R492EHU,0
145,A2QNS7MODF0A2N,0
145,A14PY6OO6SQ3K0,1
145,A1SCNO7L71ITFY,1
814,A3CFNUD7VR2E1E,1
814,A1YW00TFC187CC,1
814,A2QNS7MODF0A2N,1
814,A1SCNO7L71ITFY,1
814,A3TSHG5R492EHU,0
146,A1SCNO7L71ITFY,0
146,A14PY6OO6SQ3K0,0
146,A3TSHG5R492EHU,0
146,A2H3M1JVY991Q3,0
146,A1YW00TFC187CC,0
815,A3CFNUD7VR2E1E,0
815,A3TSHG5R492EHU,0
815,A1SCNO7L71ITFY,0
815,A1PRKAHPVVX025,0
815,AF3G0V1QQAU80,0
147,A1SCNO7L71ITFY,1
147,ARX0S1CIDJLOX,0
147,A2H3M1JVY991Q3,0
147,A3TSHG5R492EHU,0
147,A1YW00TFC187CC,0
816,A2QNS7MODF0A2N,0
816,A1YW00TFC187CC,1
816,A1SCNO7L71ITFY,0
816,A3TSHG5R492EHU,0
816,A3CFNUD7VR2E1E,1
148,AB5C1BRQTC19Q,0
148,A3TSHG5R492EHU,0
148,A2QNS7MODF0A2N,0
148,A1SCNO7L71ITFY,0
148,AF3G0V1QQAU80,0
817,A3TSHG5R492EHU,0
817,A3CFNUD7VR2E1E,0
817,A39LJRF4LGAIX5,0
817,A2P37651146LL5,0
817,A2QNS7MODF0A2N,1
149,A2H3M1JVY991Q3,0
149,A3TSHG5R492EHU,0
149,A9K49S97N9S9Y,0
149,A1SCNO7L71ITFY,0
149,A3CFNUD7VR2E1E,0
818,A14PY6OO6SQ3K0,0
818,A1SCNO7L71ITFY,0
818,A3TSHG5R492EHU,0
818,A2H3M1JVY991Q3,1
818,A3CFNUD7VR2E1E,0
150,A1SCNO7L71ITFY,0
150,A3SWVCOJPJM7KQ,0
150,A3TSHG5R492EHU,0
150,A14PY6OO6SQ3K0,0
150,A3QTDW5WP4GFKV,0
819,A29PMRCRJ7Q9ZD,0
819,A3TSHG5R492EHU,0
819,A2P37651146LL5,0
819,A1SCNO7L71ITFY,0
819,A2QNS7MODF0A2N,0
151,A1SCNO7L71ITFY,0
151,A29PMRCRJ7Q9ZD,1
151,A3TSHG5R492EHU,0
151,A3CFNUD7VR2E1E,0
151,A39LJRF4LGAIX5,0
152,A2QNS7MODF0A2N,0
152,A1YW00TFC187CC,0
152,A1SCNO7L71ITFY,0
152,A29PMRCRJ7Q9ZD,0
152,A3TSHG5R492EHU,0
820,A3TSHG5R492EHU,0
820,A1PRKAHPVVX025,1
820,AF3G0V1QQAU80,1
820,A1SCNO7L71ITFY,0
820,A3D8YDQP3CFFT,0
153,A1YW00TFC187CC,0
153,A14PY6OO6SQ3K0,0
153,A3TSHG5R492EHU,0
